# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 23 19:49:13 2017
#
# CONSTRAINT:  where (pl_radj not null
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj
2380,Kepler-389,c,Transit,2,14.51143000,0.110000,,,,,0.130
2381,Kepler-39,b,Transit,1,21.08721000,0.164000,0.112000,89.070,20.10000,Mass,1.240
2382,Kepler-390,b,Transit,2,6.73808800,0.065000,,,,,0.073
2383,Kepler-390,c,Transit,2,13.06002200,0.101000,,,,,0.070
2384,Kepler-391,b,Transit,2,7.41675500,0.082000,,,,,0.285
2385,Kepler-391,c,Transit,2,20.48543500,0.161000,,,,,0.316
2386,Kepler-392,b,Transit,2,5.34185300,0.059000,,,,,0.089
2387,Kepler-392,c,Transit,2,10.42311800,0.093000,,,,,0.098
2388,Kepler-393,b,Transit,2,9.18241700,0.091000,,,,,0.115
2389,Kepler-393,c,Transit,2,14.61361200,0.124000,,,,,0.119
2390,Kepler-394,b,Transit,2,8.00501300,0.083000,,,,,0.143
2391,Kepler-394,c,Transit,2,12.13068600,0.110000,,,,,0.148
2392,Kepler-395,b,Transit,2,7.05434600,0.061000,,,,,0.092
2393,Kepler-395,c,Transit,2,34.98926200,0.177000,,,,,0.118
2394,Kepler-396,b,Transit,2,42.99400000,,,,0.23800,Mass,0.312
2395,Kepler-396,c,Transit,2,88.50500000,,,,0.05600,Mass,0.473
2396,Kepler-397,b,Transit,2,22.25094900,0.144000,,,,,0.219
2397,Kepler-397,c,Transit,2,135.49852700,0.480000,,,,,0.551
2398,Kepler-398,b,Transit,3,4.08142300,0.044000,,,,,0.083
2399,Kepler-398,c,Transit,3,11.41941200,0.087000,,,,,0.090
2400,Kepler-398,d,Transit,3,6.83437001,,,,,,0.079
2401,Kepler-399,b,Transit,3,14.42528100,0.103000,,,,,0.086
2402,Kepler-399,c,Transit,3,26.67569000,0.155000,,,,,0.128
2403,Kepler-399,d,Transit,3,58.03461600,0.261000,,,,,0.169
2404,Kepler-4,b,Transit,1,3.21346000,0.045600,0.000000,89.760,0.07700,Mass,0.357
2405,Kepler-40,b,Transit,1,6.87349000,0.080000,0.000000,89.700,2.20000,Mass,1.170
2406,Kepler-400,b,Transit,2,9.02438900,0.087000,,,,,0.147
2407,Kepler-400,c,Transit,2,17.34082400,0.134000,,,,,0.133
2408,Kepler-401,b,Transit,3,14.38303500,0.122000,,,,,0.153
2409,Kepler-401,c,Transit,3,47.31821800,0.269000,,,,,0.192
2410,Kepler-401,d,Transit,3,184.25640500,,,,,,0.203
2411,Kepler-402,b,Transit,4,4.02875100,0.051000,,,,,0.109
2412,Kepler-402,c,Transit,4,6.12482100,0.068000,,,,,0.139
2413,Kepler-402,d,Transit,4,8.92109900,0.087000,,,,,0.123
2414,Kepler-402,e,Transit,4,11.24286100,0.102000,,,,,0.130
2415,Kepler-403,b,Transit,3,7.03146200,0.076000,,,,,0.112
2416,Kepler-403,c,Transit,3,54.28074900,0.297000,,,,,0.156
2417,Kepler-403,d,Transit,3,13.61159129,,,,,,0.127
2418,Kepler-404,b,Transit,2,11.82985100,0.102000,,,,,0.113
2419,Kepler-404,c,Transit,2,14.75116600,0.118000,,,,,0.153
2420,Kepler-405,b,Transit,2,10.61383900,0.095000,,,,,0.186
2421,Kepler-405,c,Transit,2,29.72668200,0.188000,,,,,0.416
2422,Kepler-406,b,Transit,2,2.42629000,,,,0.02000,Mass,0.128
2423,Kepler-406,c,Transit,2,4.62332000,,,,0.00900,Mass,0.076
2424,Kepler-407,b,Transit,2,0.66931000,,,,,,0.095
2426,Kepler-408,b,Transit,1,2.46502000,,,,,,0.073
2427,Kepler-409,b,Transit,1,68.95840000,,,,,,0.106
2428,Kepler-41,b,Transit,1,1.85555820,0.031010,0.000000,82.510,0.56000,Mass,1.290
2429,Kepler-410 A,b,Transit,1,17.83364800,0.122600,0.170000,87.720,,,0.253
2430,Kepler-411,b,Transit,2,3.00516000,0.038000,0.000000,88.270,,,0.168
2431,Kepler-411,c,Transit,2,7.83442788,,,,,,0.292
2432,Kepler-412,b,Transit,1,1.72086040,0.028970,,80.559,0.94100,Mass,1.341
2433,Kepler-413,b,Transit,1,66.26200000,0.355300,0.118100,89.929,0.21100,Mass,0.388
2434,Kepler-414,b,Transit Timing Variations,2,4.70000000,,,,0.01100,Mass,0.153
2435,Kepler-414,c,Transit Timing Variations,2,7.17100000,,,,0.09400,Mass,0.269
2436,Kepler-415,b,Transit Timing Variations,2,4.17600000,,,,0.37700,Mass,0.108
2438,Kepler-416,b,Transit Timing Variations,2,6.31900000,,,,0.18300,Mass,0.221
2440,Kepler-417,b,Transit Timing Variations,2,12.33100000,,,,0.03500,Mass,0.206
2442,Kepler-418,b,Transit,1,86.67856000,,0.200000,89.952,1.10000,Mass,1.200
2443,Kepler-419,b,Transit,2,69.75460000,0.370000,0.833000,88.950,2.50000,Mass,0.960
2445,Kepler-42,b,Transit,3,1.21376720,0.011600,,,,,0.070
2446,Kepler-42,c,Transit,3,0.45328509,0.006000,,,,,0.065
2447,Kepler-42,d,Transit,3,1.86516900,0.015400,,,,,0.051
2448,Kepler-420,b,Transit,1,86.64766100,0.382000,0.772000,89.660,1.45000,Mass,0.940
2449,Kepler-421,b,Transit,1,704.19840000,1.219000,0.041000,89.965,,,0.371
2450,Kepler-422,b,Transit,1,7.89144830,0.082000,,,0.43000,Mass,1.150
2451,Kepler-423,b,Transit,1,2.68432850,0.035850,0.019000,87.828,0.59500,Mass,1.192
2452,Kepler-424,b,Transit,2,3.31186440,0.044000,,,1.03000,Mass,0.890
2454,Kepler-425,b,Transit,1,3.79701816,0.046400,0.330000,87.020,0.25000,Mass,0.978
2455,Kepler-426,b,Transit,1,3.21751883,0.041400,0.180000,85.740,0.34000,Mass,1.090
2456,Kepler-427,b,Transit,1,10.29099400,0.091000,0.570000,89.500,0.29000,Mass,1.230
2457,Kepler-428,b,Transit,1,3.52563254,0.043300,0.220000,89.360,1.27000,Mass,1.080
2458,Kepler-43,b,Transit,1,3.02409490,0.046000,,84.646,3.23000,Mass,1.219
2459,Kepler-430,b,Transit,2,35.96800000,0.224400,,,,,0.290
2460,Kepler-430,c,Transit,2,110.97900000,0.475700,,,,,0.160
2461,Kepler-431,b,Transit,3,6.80300000,0.071900,,,,,0.068
2462,Kepler-431,c,Transit,3,8.70300000,0.084700,,,,,0.060
2463,Kepler-431,d,Transit,3,11.92200000,0.104500,,,,,0.100
2464,Kepler-432,b,Transit,2,52.50112900,0.301000,0.513400,88.170,5.41000,Mass,1.145
2466,Kepler-433,b,Transit,1,5.33408384,0.067900,0.119000,89.210,2.82000,Mass,1.450
2467,Kepler-434,b,Transit,1,12.87470990,0.114300,0.131000,86.460,2.86000,Mass,1.130
2468,Kepler-435,b,Transit,1,8.60015360,0.094800,0.114000,85.510,0.84000,Mass,1.990
2469,Kepler-436,b,Transit,2,64.00205000,0.339000,0.190000,89.930,,,0.240
2470,Kepler-436,c,Transit,2,16.79713874,,,,,,0.208
2471,Kepler-437,b,Transit,1,66.65062000,0.288000,0.020000,89.900,,,0.190
2472,Kepler-438,b,Transit,1,35.23319000,0.166000,0.030000,89.860,,,0.100
2473,Kepler-439,b,Transit,1,178.13960000,0.563000,0.030000,89.950,,,0.200
2474,Kepler-44,b,Transit,1,3.24672930,0.044600,0.066000,84.960,1.00000,Mass,1.090
2475,Kepler-440,b,Transit,1,101.11141000,0.242000,0.340000,89.930,,,0.170
2476,Kepler-441,b,Transit,1,207.24820000,0.640000,0.100000,89.970,,,0.150
2477,Kepler-442,b,Transit,1,112.30530000,0.409000,0.040000,89.940,,,0.120
2478,Kepler-443,b,Transit,1,177.66930000,0.495000,0.110000,89.940,,,0.210
2479,Kepler-444,b,Transit,5,3.60010530,0.041780,0.160000,88.000,,,0.036
2480,Kepler-444,c,Transit,5,4.54588410,0.048810,0.310000,88.200,,,0.044
2481,Kepler-444,d,Transit,5,6.18939200,0.060000,0.180000,88.160,,,0.047
2482,Kepler-444,e,Transit,5,7.74349300,0.069600,0.100000,89.130,,,0.049
2483,Kepler-444,f,Transit,5,9.74048600,0.081100,0.290000,87.960,,,0.066
2484,Kepler-445,b,Transit,3,2.98415100,,0.000000,89.740,,,0.140
2485,Kepler-445,c,Transit,3,4.87122900,,0.000000,89.910,,,0.220
2486,Kepler-445,d,Transit,3,8.15275000,,0.000000,89.610,,,0.110
2487,Kepler-446,b,Transit,3,1.56540900,,0.000000,87.420,,,0.130
2488,Kepler-446,c,Transit,3,3.03617900,,0.000000,88.970,,,0.100
2489,Kepler-446,d,Transit,3,5.14892100,,0.000000,88.720,,,0.120
2490,Kepler-447,b,Transit,1,7.79430132,0.076900,0.123000,86.550,1.37000,Mass,1.650
2491,Kepler-449,b,Transit,2,12.58242000,,0.030000,,,,0.183
2492,Kepler-449,c,Transit,2,33.67270000,,0.050000,,,,0.247
2493,Kepler-45,b,Transit,1,2.45523900,0.030000,0.110000,87.000,0.50500,Mass,0.960
2494,Kepler-450,b,Transit,3,28.45485100,,0.020000,,,,0.548
2495,Kepler-450,c,Transit,3,15.41313500,,0.020000,,,,0.234
2496,Kepler-450,d,Transit,3,7.51464000,,0.140000,,,,0.075
2497,Kepler-452,b,Transit,1,384.84300000,1.046000,,89.806,,,0.145
2498,Kepler-453,b,Transit,1,240.50300000,0.790300,0.035900,89.443,0.00063,Mass,0.553
2499,Kepler-454,b,Transit,2,10.57375339,0.095400,0.000000,87.090,0.02152,Mass,0.211
2501,KIC 9663113,c,Transit,2,20.74028413,,,,,,0.375
2502,Kepler-46,b,Transit,3,33.60134000,0.196800,0.010000,89.038,6.00000,Mass,0.808
2504,Kepler-46,d,Transit,3,6.76658900,0.067000,,,,,0.146
2505,KIC 5437945,c,Transit,2,220.13033570,,,,,,0.492
2506,Kepler-461,b,Transit,1,8.31378306,,,,,,0.230
2507,Kepler-462,b,Transit,1,84.68798080,,,,,,0.336
2508,Kepler-463,b,Transit,1,8.98101683,,,,,,0.272
2509,Kepler-464,b,Transit,1,7.25696522,,,,,,0.294
2510,Kepler-465,b,Transit,1,9.94067247,,,,,,0.263
2511,Kepler-466,b,Transit,2,51.07926307,,,,,,0.254
2512,Kepler-466,c,Transit,2,3.70921385,,,,,,0.112
2513,Kepler-467,b,Transit,1,24.99324193,,,,,,0.201
2514,Kepler-468,b,Transit,1,38.47875707,,,,,,1.190
2515,Kepler-47,b,Transit,2,49.53200000,0.296200,0.035000,89.700,2.00000,Mass,0.270
2516,Kepler-47,c,Transit,2,303.13700000,0.991000,0.411000,89.825,28.00000,Mass,0.411
2517,Kepler-470,b,Transit,1,24.66919569,,,,,,1.288
2518,Kepler-471,b,Transit,1,5.01423457,,,,,,1.335
2519,Kepler-472,b,Transit,1,4.17625551,,,,,,0.287
2520,Kepler-473,b,Transit,1,14.55731705,,,,,,0.364
2521,Kepler-474,b,Transit,1,5.66067294,,,,,,0.273
2522,Kepler-475,b,Transit,1,3.10550819,,,,,,0.222
2523,Kepler-476,b,Transit,1,14.00640607,,,,,,0.275
2524,Kepler-477,b,Transit,1,11.11990653,,,,,,0.185
2525,Kepler-478,b,Transit,1,13.22175760,,,,,,0.242
2526,Kepler-479,b,Transit,1,12.49341307,,,,,,0.189
2527,Kepler-48,b,Transit,4,4.77800000,,,,0.01240,Mass,0.168
2528,Kepler-48,c,Transit,4,9.67395000,,,,0.04597,Mass,0.242
2529,Kepler-48,d,Transit,4,42.89610000,,,,0.02500,Mass,0.182
2531,Kepler-480,b,Transit,1,4.91958380,,,,,,0.248
2532,Kepler-481,b,Transit,1,10.06082567,,,,,,0.223
2533,Kepler-482,b,Transit,1,56.35418576,,,,,,0.211
2534,Kepler-483,b,Transit,1,30.22910400,,,,,,0.286
2535,Kepler-484,b,Transit,1,10.04556931,,,,,,0.203
2536,Kepler-485,b,Transit,1,3.24325980,,,,,,1.286
2537,Kepler-486,b,Transit,1,30.36044667,,,,,,0.981
2538,Kepler-487,b,Transit,2,15.35876840,,,,,,1.019
2539,Kepler-487,c,Transit,2,38.65199760,,,,,,0.239
2540,Kepler-488,b,Transit,1,3.12082923,,,,,,1.409
2541,Kepler-489,b,Transit,1,17.27629612,,,,,,0.689
2542,Kepler-49,b,Transit,4,7.20379450,,,,0.98000,Mass,0.243
2543,Kepler-49,c,Transit,4,10.91293430,,,,0.72000,Mass,0.227
2544,Kepler-49,d,Transit,4,2.57654900,0.031000,,,,,0.143
2545,Kepler-49,e,Transit,4,18.59610800,0.116000,,,,,0.139
2546,Kepler-490,b,Transit,1,3.26869515,,,,,,1.039
2547,Kepler-491,b,Transit,1,4.22538451,,,,,,0.796
2548,Kepler-492,b,Transit,1,11.72012266,,,,,,0.856
2549,Kepler-493,b,Transit,1,3.00387658,,,,,,1.350
2550,Kepler-494,b,Transit,1,8.02511821,,,,,,0.637
2551,Kepler-495,b,Transit,1,3.41303622,,,,,,0.467
2552,Kepler-496,b,Transit,1,8.30864937,,,,,,0.207
2553,Kepler-497,b,Transit,1,3.57320367,,,,,,0.539
2554,Kepler-498,b,Transit,1,9.61375356,,,,,,0.270
2555,Kepler-499,b,Transit,1,5.63252845,,,,,,0.194
2556,Kepler-5,b,Transit,1,3.54846570,0.053800,,89.140,2.11100,Mass,1.426
2557,Kepler-50,b,Transit,2,7.81254000,0.077000,,,,,0.153
2558,Kepler-50,c,Transit,2,9.37647000,0.087000,,,,,0.194
2559,Kepler-500,b,Transit,1,8.50832440,,,,,,0.230
2560,Kepler-501,b,Transit,1,5.64067757,,,,,,0.384
2561,Kepler-502,b,Transit,1,4.28686431,,,,,,0.426
2562,Kepler-503,b,Transit,1,7.25844721,,,,,,0.559
2563,Kepler-504,b,Transit,1,9.54927542,,,,,,0.142
2564,Kepler-505,b,Transit,1,27.52197994,,,,,,0.232
2565,Kepler-506,b,Transit,1,6.88340550,,,,,,0.244
2566,Kepler-507,b,Transit,1,3.56809693,,,,,,0.116
2567,Kepler-508,b,Transit,1,25.30889748,,,,,,0.146
2568,Kepler-509,b,Transit,1,41.74600392,,,,,,0.222
2569,Kepler-51,b,Transit,3,45.15400000,0.251400,0.040000,,0.00700,Mass,0.633
2570,Kepler-51,c,Transit,3,85.31200000,0.384000,0.014000,,0.01300,Mass,0.803
2571,Kepler-51,d,Transit,3,130.19400000,0.509000,0.008000,,0.02400,Mass,0.865
2572,Kepler-510,b,Transit,1,19.55659418,,,,,,0.220
2573,Kepler-511,b,Transit,1,296.63786500,,,,,,0.567
2574,Kepler-512,b,Transit,1,34.43587975,,,,,,0.240
2575,Kepler-513,b,Transit,1,28.86235584,,,,,,0.196
2576,Kepler-514,b,Transit,1,5.65179605,,,,,,0.153
2577,Kepler-515,b,Transit,1,19.96371318,,,,,,0.130
2578,Kepler-516,b,Transit,1,24.85462415,,,,,,0.512
2579,Kepler-517,b,Transit,1,60.92832271,,,,,,0.238
2580,Kepler-518,b,Transit,1,8.51203588,,,,,,0.188
2581,Kepler-519,b,Transit,1,24.30789460,,,,,,0.187
2582,Kepler-52,b,Transit,3,7.87735650,,,,8.70000,Mass,0.187
2583,Kepler-52,c,Transit,3,16.38500210,,,,10.41000,Mass,0.164
2584,Kepler-52,d,Transit,3,36.44517100,0.182000,,,,,0.174
2585,Kepler-520,b,Transit,2,19.67416124,,,,,,0.148
2586,Kepler-520,c,Transit,2,5.21104261,,,,,,0.095
2587,Kepler-521,b,Transit,1,22.20813214,,,,,,0.284
2588,Kepler-522,b,Transit,1,38.58422849,,,,,,0.616
2589,Kepler-523,b,Transit,1,5.83598311,,,,,,0.175
2590,Kepler-524,b,Transit,2,7.97419807,,,,,,0.170
2591,Kepler-524,c,Transit,2,1.88897906,,,,,,0.086
2592,Kepler-525,b,Transit,1,18.68404933,,,,,,0.235
2593,Kepler-526,b,Transit,1,5.45849832,,,,,,0.178
2594,Kepler-527,b,Transit,1,13.28535633,,,,,,0.253
2595,Kepler-528,b,Transit,1,19.78297415,,,,,,0.186
2596,Kepler-529,b,Transit,2,1.98035766,,,,,,0.166
2597,Kepler-529,c,Transit,2,12.83450220,,,,,,0.178
2598,Kepler-53,b,Transit,3,18.64895250,,,,18.41000,Mass,0.258
2599,Kepler-53,c,Transit,3,38.55830380,,,,15.74000,Mass,0.283
2600,Kepler-53,d,Transit,3,9.75196200,0.091000,,,,,0.189
2601,Kepler-530,b,Transit,1,39.30941904,,,,,,0.269
2602,Kepler-531,b,Transit,1,29.88485741,,,,,,0.248
2603,Kepler-532,b,Transit,1,12.92491623,,,,,,0.229
2604,Kepler-533,b,Transit,1,28.51120525,,,,,,0.302
2605,Kepler-534,b,Transit,1,15.95994513,,,,,,0.200
2606,Kepler-535,b,Transit,1,4.90332155,,,,,,0.211
2607,Kepler-536,b,Transit,1,1.82708230,,,,,,0.277
2608,Kepler-537,b,Transit,1,3.24755522,,,,,,0.126
2609,Kepler-538,b,Transit,1,81.73780699,,,,,,0.202
2610,Kepler-539,b,Transit,2,125.63243000,0.498800,0.390000,89.845,0.97000,Mass,0.747
2612,Kepler-54,b,Transit,3,8.01094340,,,,0.92000,Mass,0.187
2613,Kepler-54,c,Transit,3,12.07172490,,,,0.37000,Mass,0.110
2614,Kepler-54,d,Transit,3,20.99569400,0.126000,,,,,0.136
2615,Kepler-540,b,Transit,1,172.70497840,,,,,,0.242
2616,Kepler-541,b,Transit,1,5.08005848,,,,,,0.300
2617,Kepler-542,b,Transit,1,13.14497566,,,,,,0.140
2618,Kepler-543,b,Transit,1,13.89961966,,,,,,0.223
2619,Kepler-544,b,Transit,1,21.41616926,,,,,,0.189
2620,Kepler-545,b,Transit,1,13.24934059,,,,,,0.240
2621,Kepler-546,b,Transit,1,4.14702026,,,,,,0.624
2622,Kepler-547,b,Transit,1,6.01038429,,,,,,0.357
2623,Kepler-548,b,Transit,1,4.45419434,,,,,,1.070
2624,Kepler-549,b,Transit,2,42.94956490,,,,,,0.229
2625,Kepler-549,c,Transit,2,117.04049800,,,,,,0.261
2626,Kepler-55,b,Transit,5,27.94814490,,,,1.49000,Mass,0.217
2627,Kepler-55,c,Transit,5,42.15164180,,,,1.11000,Mass,0.197
2628,Kepler-55,d,Transit,5,2.21109900,0.029000,,,,,0.142
2629,Kepler-55,e,Transit,5,4.61753400,0.048000,,,,,0.138
2630,Kepler-55,f,Transit,5,10.19854500,0.081000,,,,,0.142
2631,Kepler-550,b,Transit,1,8.60010411,,,,,,0.394
2632,Kepler-551,b,Transit,1,12.37646610,,,,,,0.244
2633,Kepler-552,b,Transit,1,5.26341577,,,,,,0.352
2634,Kepler-553,b,Transit,2,4.03046804,,,,,,0.413
2635,Kepler-553,c,Transit,2,328.23995460,,,,,,0.999
2636,Kepler-554,b,Transit,1,1.90220856,,,,,,0.383
2637,Kepler-555,b,Transit,1,16.21775407,,,,,,0.252
2638,Kepler-556,b,Transit,1,11.72292176,,,,,,0.200
2639,Kepler-557,b,Transit,1,3.70598955,,,,,,0.238
2640,Kepler-558,b,Transit,1,29.00790538,,,,,,0.211
2641,Kepler-559,b,Transit,1,17.58752333,,,,,,0.322
2642,Kepler-56,b,Transit,3,10.50160000,0.102800,,,0.07000,Mass,0.581
2643,Kepler-56,c,Transit,3,21.40239000,0.165200,,,0.57000,Mass,0.874
2645,Kepler-560,b,Transit,1,18.47764449,,,,,,0.153
2646,Kepler-561,b,Transit,2,58.36204950,,,,,,0.621
2647,Kepler-561,c,Transit,2,5.35016198,,,,,,0.239
2648,Kepler-562,b,Transit,1,18.00931444,,,,,,0.465
2649,Kepler-563,b,Transit,1,22.18432708,,,,,,0.276
2650,Kepler-564,b,Transit,1,3.75083228,,,,,,0.413
2651,Kepler-565,b,Transit,1,4.24374723,,,,,,0.325
2652,Kepler-566,b,Transit,1,18.42794624,,,,,,0.192
2653,Kepler-567,b,Transit,1,16.54297375,,,,,,0.201
2654,Kepler-568,b,Transit,1,11.02347475,,,,,,0.202
2655,Kepler-569,b,Transit,1,34.18890521,,,,,,0.282
2656,Kepler-57,b,Transit,2,5.72931960,,,,18.86000,Mass,0.195
2657,Kepler-57,c,Transit,2,11.60925670,,,,6.95000,Mass,0.138
2658,Kepler-570,b,Transit,1,4.30166200,,,,,,0.219
2659,Kepler-571,b,Transit,1,4.79859939,,,,,,0.236
2660,Kepler-572,b,Transit,1,17.20523483,,,,,,0.230
2661,Kepler-573,b,Transit,1,22.18329658,,,,,,0.249
2662,Kepler-574,b,Transit,1,7.65880414,,,,,,0.213
2663,Kepler-575,b,Transit,1,9.37891944,,,,,,0.213
2664,Kepler-576,b,Transit,1,29.91136794,,,,,,0.292
2665,Kepler-577,b,Transit,1,25.69578251,,,,,,0.227
2666,Kepler-578,b,Transit,1,1.61688370,,,,,,0.178
2667,Kepler-579,b,Transit,1,9.66857723,,,,,,0.178
2668,Kepler-58,b,Transit,3,10.21849540,,,,1.39000,Mass,0.248
2669,Kepler-58,c,Transit,3,15.57415680,,,,2.19000,Mass,0.255
2670,Kepler-58,d,Transit,3,40.10137100,0.236000,,,,,0.262
2671,Kepler-580,b,Transit,1,8.22241966,,,,,,0.229
2672,Kepler-581,b,Transit,1,40.60698210,,,,,,0.235
2673,Kepler-582,b,Transit,1,18.49235668,,,,,,0.328
2674,Kepler-583,b,Transit,1,6.51002530,,,,,,0.203
2675,Kepler-584,b,Transit,1,35.18103040,,,,,,0.376
2676,Kepler-585,b,Transit,1,2.75235975,,,,,,0.252
2677,Kepler-586,b,Transit,1,2.10472218,,,,,,0.249
2678,Kepler-587,b,Transit,1,10.94027841,,,,,,0.199
2679,Kepler-588,b,Transit,1,4.22162536,,,,,,0.235
2680,Kepler-589,b,Transit,1,16.54964934,,,,,,0.203
2681,Kepler-59,b,Transit,2,11.86817070,,,,2.05000,Mass,0.098
2682,Kepler-59,c,Transit,2,17.98012350,,,,1.37000,Mass,0.177
2683,Kepler-590,b,Transit,1,5.85296257,,,,,,0.359
2684,Kepler-591,b,Transit,1,81.16942990,,,,,,0.302
2685,Kepler-592,b,Transit,1,2.82019241,,,,,,0.213
2686,Kepler-593,b,Transit,1,21.21708973,,,,,,0.256
2687,Kepler-594,b,Transit,1,13.64618192,,,,,,0.194
2688,Kepler-595,b,Transit,1,25.30292332,,,,,,0.340
2689,Kepler-596,b,Transit,1,21.30022655,,,,,,0.309
2690,Kepler-597,b,Transit,1,13.02365861,,,,,,0.211
2691,Kepler-598,b,Transit,1,3.70175428,,,,,,0.134
2692,Kepler-599,b,Transit,1,15.65562652,,,,,,0.253
2693,Kepler-6,b,Transit,1,3.23469960,0.048520,,88.930,0.66800,Mass,1.304
2694,Kepler-60,b,Transit,3,7.13340000,,,,0.01318,Mass,0.153
2695,Kepler-60,c,Transit,3,8.91870000,,,,0.01211,Mass,0.170
2696,Kepler-60,d,Transit,3,11.89810000,,,,0.01309,Mass,0.178
2697,Kepler-600,b,Transit,1,23.67517607,,,,,,0.259
2698,Kepler-601,b,Transit,1,5.37886844,,,,,,0.170
2699,Kepler-602,b,Transit,1,15.28469497,,,,,,0.186
2700,Kepler-603,b,Transit,3,21.05358596,,,,,,0.236
2701,Kepler-603,c,Transit,3,127.90757740,,,,,,0.580
2702,Kepler-603,d,Transit,3,6.21712920,,,,,,0.118
2703,Kepler-604,b,Transit,1,25.85501786,,,,,,0.231
2704,Kepler-605,b,Transit,2,3.38353807,,,,,,0.128
2705,Kepler-605,c,Transit,2,2.35895152,,,,,,0.077
2706,Kepler-606,b,Transit,1,24.31575992,,,,,,0.295
2707,Kepler-607,b,Transit,1,0.63816320,,,,,,0.078
2708,Kepler-608,b,Transit,1,6.41251504,,,,,,0.325
2709,Kepler-609,b,Transit,1,6.52121067,,,,,,0.299
2710,Kepler-61,b,Transit,1,59.87756000,,0.250000,89.800,,,0.192
2711,Kepler-610,b,Transit,2,6.99692655,,,,,,0.374
2712,Kepler-610,c,Transit,2,151.86392000,,,,,,0.294
2713,Kepler-611,b,Transit,1,2.43703330,,,,,,0.147
2714,Kepler-612,b,Transit,1,3.72215641,,,,,,0.253
2715,Kepler-613,b,Transit,1,15.77979614,,,,,,0.204
2716,Kepler-614,b,Transit,1,14.03491514,,,,,,0.213
2717,Kepler-615,b,Transit,1,10.35584657,,,,,,0.155
2718,Kepler-616,b,Transit,2,9.99761851,,,,,,0.217
2719,Kepler-616,c,Transit,2,90.41135560,,,,,,0.304
2720,Kepler-617,b,Transit,1,1.68269615,,,,,,0.118
2721,Kepler-618,b,Transit,1,3.59576964,,,,,,0.232
2722,Kepler-619,b,Transit,2,5.40427220,,,,,,0.282
2723,Kepler-619,c,Transit,2,1.20846503,,,,,,0.151
2724,Kepler-62,b,Transit,5,5.71493200,0.055300,,89.200,0.03000,Mass,0.117
2725,Kepler-62,c,Transit,5,12.44170000,0.092900,,89.700,0.01300,Mass,0.048
2726,Kepler-62,d,Transit,5,18.16406000,0.120000,,89.700,0.04400,Mass,0.174
2727,Kepler-62,e,Transit,5,122.38740000,0.427000,,89.980,0.11300,Mass,0.144
2728,Kepler-62,f,Transit,5,267.29100000,0.718000,,89.900,0.11000,Mass,0.126
2729,Kepler-620,b,Transit,1,12.91375431,,,,,,0.296
2730,Kepler-621,b,Transit,1,2.62811375,,,,,,0.205
2731,Kepler-622,b,Transit,1,14.28226676,,,,,,0.190
2732,Kepler-623,b,Transit,1,9.07097734,,,,,,0.269
2733,Kepler-624,b,Transit,1,14.58649607,,,,,,0.206
2734,Kepler-625,b,Transit,2,7.75192492,,,,,,0.178
2735,Kepler-625,c,Transit,2,4.16536510,,,,,,0.094
2736,Kepler-626,b,Transit,1,14.48585199,,,,,,0.204
2737,Kepler-627,b,Transit,1,40.69944430,,,,,,0.333
2738,Kepler-628,b,Transit,1,15.45805670,,,,,,0.749
2739,Kepler-629,b,Transit,1,7.23858540,,,,,,0.123
2740,Kepler-63,b,Transit,1,9.43415050,0.080000,0.450000,87.806,0.37800,Mass,0.545
2741,Kepler-630,b,Transit,1,161.47439370,,,,,,0.284
2742,Kepler-631,b,Transit,1,17.97979059,,,,,,0.259
2743,Kepler-632,b,Transit,1,30.99660733,,,,,,0.197
2744,Kepler-633,b,Transit,1,8.50340718,,,,,,0.145
2745,Kepler-634,b,Transit,1,5.16950177,,,,,,0.169
2746,Kepler-635,b,Transit,1,23.44971004,,,,,,0.236
2747,Kepler-636,b,Transit,1,16.08066115,,,,,,0.397
2748,Kepler-637,b,Transit,1,23.20584623,,,,,,0.424
2749,Kepler-638,b,Transit,1,6.07972888,,,,,,0.163
2750,Kepler-639,b,Transit,1,10.21420496,,,,,,0.212
2751,Kepler-640,b,Transit,1,22.24813967,,,,,,0.228
2752,Kepler-641,b,Transit,1,9.48961571,,,,,,0.165
2753,Kepler-642,b,Transit,1,4.41745855,,,,,,0.259
2754,Kepler-643,b,Transit,1,16.33889626,,,,,,0.906
2755,Kepler-644,b,Transit,1,3.17391710,,,,,,0.281
2756,Kepler-645,b,Transit,1,3.27582262,,,,,,0.187
2757,Kepler-646,b,Transit,1,15.87364565,,,,,,0.178
